term,count_discordant,count_concordant,freq_discordant,freq_concordant,fold_enrichment,fisher_pval,odds_ratio
Presynaptic phase of homologous DNA pairing and strand exchange,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
MAPK6/MAPK4 signaling,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Activation of the pre-replicative complex,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Deactivation of the beta-catenin transactivating complex,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Aggrephagy,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Toll Like Receptor 7/8 (TLR7/8) Cascade,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Activation of the AP-1 family of transcription factors,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
RHO GTPases activate IQGAPs,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Signaling by FGFR4 in disease,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Dual incision in TC-NER,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Rap1 signalling,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Potential therapeutics for SARS,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Defective Intrinsic Pathway for Apoptosis,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Signaling by FLT3 ITD and TKD mutants,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Cytoprotection by HMOX1,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Apoptotic cleavage of cell adhesion proteins,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Phospholipase C-mediated cascade: FGFR1,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Downregulation of SMAD2/3:SMAD4 transcriptional activity,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Regulation of gap junction activity,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
RAB GEFs exchange GTP for GDP on RABs,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
G1 Phase,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
G1/S DNA Damage Checkpoints,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Signaling by FLT3 fusion proteins,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Telomere Maintenance,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Adherens junctions interactions,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
SLC-mediated transmembrane transport,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Interleukin-1 family signaling,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Interleukin-15 signaling,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
AKT phosphorylates targets in the nucleus,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
STAT5 activation downstream of FLT3 ITD mutants,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Sema4D induced cell migration and growth-cone collapse,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Inhibition of TSC complex formation by PKB,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
ISG15 antiviral mechanism,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Detoxification of Reactive Oxygen Species,1,1,0.006024096385542169,0.02564102564102564,0.23493975903614459,0.9645624103299857,0.23030303030303031
Infectious disease,15,7,0.09036144578313253,0.1794871794871795,0.5034423407917383,0.9656817708129358,0.45411542100283825
Generic Transcription Pathway,30,12,0.18072289156626506,0.3076923076923077,0.5873493975903614,0.973144066869434,0.4963235294117647
Adaptive Immune System,17,8,0.10240963855421686,0.20512820512820512,0.4992469879518072,0.9739851669637855,0.44211409395973156
Fcgamma receptor (FCGR) dependent phagocytosis,4,3,0.024096385542168676,0.07692307692307693,0.3132530120481928,0.9742757873668388,0.2962962962962963
Signaling by Interleukins,20,9,0.12048192771084337,0.23076923076923078,0.5220883534136546,0.9743699338743566,0.45662100456621
VEGFR2 mediated vascular permeability,2,2,0.012048192771084338,0.05128205128205128,0.23493975903614459,0.9776170908536953,0.22560975609756098
Signal transduction by L1,2,2,0.012048192771084338,0.05128205128205128,0.23493975903614459,0.9776170908536953,0.22560975609756098
RHO GTPases activate PAKs,2,2,0.012048192771084338,0.05128205128205128,0.23493975903614459,0.9776170908536953,0.22560975609756098
Regulation of TP53 Expression and Degradation,2,2,0.012048192771084338,0.05128205128205128,0.23493975903614459,0.9776170908536953,0.22560975609756098
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,2,2,0.012048192771084338,0.05128205128205128,0.23493975903614459,0.9776170908536953,0.22560975609756098
Toll Like Receptor 2 (TLR2) Cascade,2,2,0.012048192771084338,0.05128205128205128,0.23493975903614459,0.9776170908536953,0.22560975609756098
Signaling by ERBB2,2,2,0.012048192771084338,0.05128205128205128,0.23493975903614459,0.9776170908536953,0.22560975609756098
Influenza Infection,2,2,0.012048192771084338,0.05128205128205128,0.23493975903614459,0.9776170908536953,0.22560975609756098
TFAP2 (AP-2) family regulates transcription of growth factors and their receptors,2,2,0.012048192771084338,0.05128205128205128,0.23493975903614459,0.9776170908536953,0.22560975609756098
Signalling to RAS,2,2,0.012048192771084338,0.05128205128205128,0.23493975903614459,0.9776170908536953,0.22560975609756098
SHC1 events in ERBB2 signaling,2,2,0.012048192771084338,0.05128205128205128,0.23493975903614459,0.9776170908536953,0.22560975609756098
"Cell Cycle, Mitotic",10,6,0.060240963855421686,0.15384615384615385,0.39156626506024095,0.9837576481701559,0.3525641025641026
Signaling by Insulin receptor,10,6,0.060240963855421686,0.15384615384615385,0.39156626506024095,0.9837576481701559,0.3525641025641026
Fc epsilon receptor (FCERI) signaling,12,7,0.07228915662650602,0.1794871794871795,0.4027538726333907,0.9871028097180462,0.3562152133580705
GRB2 events in EGFR signaling,3,3,0.018072289156626505,0.07692307692307693,0.23493975903614456,0.9872030847366948,0.22085889570552147
Signalling to p38 via RIT and RIN,3,3,0.018072289156626505,0.07692307692307693,0.23493975903614456,0.9872030847366948,0.22085889570552147
Signaling by PTK6,3,3,0.018072289156626505,0.07692307692307693,0.23493975903614456,0.9872030847366948,0.22085889570552147
Regulation of TP53 Activity through Phosphorylation,3,3,0.018072289156626505,0.07692307692307693,0.23493975903614456,0.9872030847366948,0.22085889570552147
NCAM signaling for neurite out-growth,3,3,0.018072289156626505,0.07692307692307693,0.23493975903614456,0.9872030847366948,0.22085889570552147
Gene expression (Transcription),36,15,0.21686746987951808,0.38461538461538464,0.563855421686747,0.9896716224202251,0.4430769230769231
Regulation of TP53 Activity,4,4,0.024096385542168676,0.10256410256410256,0.23493975903614459,0.9928995831989166,0.21604938271604937
Metabolism of carbohydrates,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
G1/S-Specific Transcription,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
Downregulation of ERBB2:ERBB3 signaling,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
Formation of Incision Complex in GG-NER,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
Listeria monocytogenes entry into host cells,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
p53-Dependent G1/S DNA damage checkpoint,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
ERBB2 Activates PTK6 Signaling,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
HDR through Homologous Recombination (HRR),1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
GP1b-IX-V activation signalling,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
Dual Incision in GG-NER,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
Signaling by moderate kinase activity BRAF mutants,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
DNA Replication,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
Glycolysis,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
Termination of translesion DNA synthesis,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
Cyclin D associated events in G1,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
Signaling by FGFR1,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
Signaling by ERBB2 in Cancer,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
Netrin-1 signaling,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
p53-Dependent G1 DNA Damage Response,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
G1/S Transition,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
Glucose metabolism,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
GRB7 events in ERBB2 signaling,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
Interleukin-17 signaling,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
MyD88:MAL(TIRAP) cascade initiated on plasma membrane,1,2,0.006024096385542169,0.05128205128205128,0.11746987951807229,0.9935409319320664,0.11212121212121212
Interleukin-2 family signaling,2,3,0.012048192771084338,0.07692307692307693,0.1566265060240964,0.9950461706409671,0.14634146341463414
Interleukin receptor SHC signaling,2,3,0.012048192771084338,0.07692307692307693,0.1566265060240964,0.9950461706409671,0.14634146341463414
Nucleotide Excision Repair,2,3,0.012048192771084338,0.07692307692307693,0.1566265060240964,0.9950461706409671,0.14634146341463414
SOS-mediated signalling,2,3,0.012048192771084338,0.07692307692307693,0.1566265060240964,0.9950461706409671,0.14634146341463414
Cell Cycle,12,8,0.07228915662650602,0.20512820512820512,0.35240963855421686,0.9953883741982246,0.30194805194805197
Transcriptional Regulation by TP53,12,8,0.07228915662650602,0.20512820512820512,0.35240963855421686,0.9953883741982246,0.30194805194805197
SUMO E3 ligases SUMOylate target proteins,5,5,0.030120481927710843,0.1282051282051282,0.23493975903614459,0.9961273476687256,0.2111801242236025
DNA Double-Strand Break Repair,3,4,0.018072289156626505,0.10256410256410256,0.17620481927710843,0.9968985577640866,0.16104294478527606
SUMOylation,6,6,0.03614457831325301,0.15384615384615385,0.23493975903614456,0.9979177122440149,0.20625
"Interleukin-3, Interleukin-5 and GM-CSF signaling",4,5,0.024096385542168676,0.1282051282051282,0.1879518072289157,0.9981936571410301,0.16790123456790124
ERBB2 Regulates Cell Motility,1,3,0.006024096385542169,0.07692307692307693,0.0783132530120482,0.9988488789581901,0.07272727272727272
Signaling by ERBB2 KD Mutants,1,3,0.006024096385542169,0.07692307692307693,0.0783132530120482,0.9988488789581901,0.07272727272727272
Downregulation of ERBB2 signaling,1,3,0.006024096385542169,0.07692307692307693,0.0783132530120482,0.9988488789581901,0.07272727272727272
Base Excision Repair,1,3,0.006024096385542169,0.07692307692307693,0.0783132530120482,0.9988488789581901,0.07272727272727272
PI3K events in ERBB2 signaling,1,3,0.006024096385542169,0.07692307692307693,0.0783132530120482,0.9988488789581901,0.07272727272727272
TP53 Regulates Transcription of Cell Cycle Genes,1,3,0.006024096385542169,0.07692307692307693,0.0783132530120482,0.9988488789581901,0.07272727272727272
S Phase,1,4,0.006024096385542169,0.10256410256410256,0.058734939759036146,0.9997995560374958,0.05303030303030303
RET signaling,1,5,0.006024096385542169,0.1282051282051282,0.04698795180722892,0.9999659245263742,0.041212121212121214
Ephrin signaling,0,2,0.0,0.05128205128205128,0.0,1.0,0.0
Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects,0,2,0.0,0.05128205128205128,0.0,1.0,0.0
Resolution of Abasic Sites (AP sites),0,3,0.0,0.07692307692307693,0.0,1.0,0.0
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,0,2,0.0,0.05128205128205128,0.0,1.0,0.0
Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),0,2,0.0,0.05128205128205128,0.0,1.0,0.0
Resolution of AP sites via the multiple-nucleotide patch replacement pathway,0,3,0.0,0.07692307692307693,0.0,1.0,0.0
G0 and Early G1,0,2,0.0,0.05128205128205128,0.0,1.0,0.0
PTK6 Regulates Cell Cycle,0,2,0.0,0.05128205128205128,0.0,1.0,0.0
InlA-mediated entry of Listeria monocytogenes into host cells,0,2,0.0,0.05128205128205128,0.0,1.0,0.0
Cyclin A:Cdk2-associated events at S phase entry,0,3,0.0,0.07692307692307693,0.0,1.0,0.0
Translesion synthesis by POLK,0,2,0.0,0.05128205128205128,0.0,1.0,0.0
SCF(Skp2)-mediated degradation of p27/p21,0,2,0.0,0.05128205128205128,0.0,1.0,0.0
Signaling by FGFR4,0,2,0.0,0.05128205128205128,0.0,1.0,0.0
Translesion synthesis by POLI,0,2,0.0,0.05128205128205128,0.0,1.0,0.0
Aberrant regulation of mitotic cell cycle due to RB1 defects,0,2,0.0,0.05128205128205128,0.0,1.0,0.0
Processive synthesis on the C-strand of the telomere,0,2,0.0,0.05128205128205128,0.0,1.0,0.0
Removal of the Flap Intermediate,0,2,0.0,0.05128205128205128,0.0,1.0,0.0
Translesion synthesis by REV1,0,2,0.0,0.05128205128205128,0.0,1.0,0.0
Processive synthesis on the lagging strand,0,2,0.0,0.05128205128205128,0.0,1.0,0.0
Signaling by EGFR in Cancer,0,2,0.0,0.05128205128205128,0.0,1.0,0.0
DNA strand elongation,0,2,0.0,0.05128205128205128,0.0,1.0,0.0
Signaling by ERBB2 ECD mutants,0,2,0.0,0.05128205128205128,0.0,1.0,0.0
SUMOylation of transcription cofactors,0,2,0.0,0.05128205128205128,0.0,1.0,0.0
Lagging Strand Synthesis,0,2,0.0,0.05128205128205128,0.0,1.0,0.0
SUMOylation of DNA replication proteins,0,2,0.0,0.05128205128205128,0.0,1.0,0.0
