entrez_id,corr_cnv_mrna,pval_cnv_mrna,corr_mrna_prot,pval_mrna_prot,corr_cnv_prot,pval_cnv_prot,n_samples_cnv_mrna,n_samples_mrna_prot,n_samples_cnv_prot,gene_symbol,category
5058,0.470194596716798,1.2102651129658417e-47,0.6991577213024532,2.4246054364351285e-122,0.4239370927856586,2.102375791230162e-37,844,827,827,PAK1,concordant
5080,0.17903148412594394,1.6425853300162637e-07,0.6985692434647388,4.7101615898014817e-122,0.059406000686791284,0.08776658864762031,844,827,827,PAX6,intermediate
5111,0.40691836864045927,5.364044664629323e-35,0.37704000002602134,6.667209234862705e-30,0.16965145945264593,7.146751067851105e-07,844,844,844,PCNA,concordant
51188,0.32810992011536017,1.2389316371603492e-22,-0.0755394476962437,0.02984418203480746,0.020355074290590552,0.5588581263623777,844,827,827,WIPI1,post_transcriptional_discordant
51330,0.13304743534347985,0.00010585226070645292,0.3816037695265954,4.620691204057122e-30,0.05043305410002592,0.14732013076690384,844,827,827,TNFRSF12A,transcriptional_discordant
51444,0.3686282562772113,1.4641804135258055e-28,0.18296029306164768,1.1686844397529519e-07,0.12321689059927049,0.00038288851674908326,844,827,827,YTHDF2,intermediate
5159,0.11421476448600784,0.0008870557190843081,0.5792817446265737,2.758569854578993e-75,0.0835406717019712,0.016261287913415027,844,827,827,PDGFRB,transcriptional_discordant
5160,0.15757893898002567,4.226621742678389e-06,0.004385558266299772,0.8997889096217401,0.007901336943920022,0.8205144064593857,844,827,827,PDHA1,intermediate
5163,0.16241378381424554,2.106545115449106e-06,-0.309170395545226,3.756414883745342e-20,-0.024652493064833924,0.47445856098042627,844,844,844,PDK1,intermediate
5170,0.31503475149726523,6.687654733293181e-21,-0.16229081020151587,2.7164781222281545e-06,-0.0234370702215978,0.5009046157845599,844,827,827,PDK1,post_transcriptional_discordant
5175,-0.04504029729194159,0.1911378752287741,-0.0191935242390614,0.5776442801368171,-0.042750254820838614,0.2147191044576015,844,844,844,PECAM1,mixed_discordant
5236,0.2571590796383173,3.25384582313292e-14,0.2929818542558965,7.821690909425954e-18,0.09556179721292841,0.005954647476958655,844,827,827,PGM1,intermediate
5241,-0.00817892982140629,0.8124524139450254,0.7804116518572646,6.809474233958592e-174,-0.014762417413132166,0.6684613115583602,844,844,844,PGR,transcriptional_discordant
5290,0.3305348247789112,5.785923262828057e-23,0.24803897123974633,2.675450115192826e-13,0.46573964102145227,1.1563602710537622e-46,844,844,844,PIK3CA,intermediate
5291,0.1912355984254815,2.1529878594498484e-08,-0.048877628215668,0.16022446464579942,-0.023567796878107852,0.4985186845080849,844,827,827,PIK3CB,intermediate
5295,0.17016774646519858,6.604637548317299e-07,0.31995741327760635,1.5243722392213538e-21,0.09812308241873942,0.004326728068911759,844,844,844,PIK3R1,intermediate
5335,0.3174457886621336,3.2526596416928195e-21,0.3065844905530869,1.8563797269564984e-19,0.2938309274862001,6.228880336862549e-18,844,827,827,PLCG1,concordant
5347,0.10569444178642119,0.002107383230000598,0.7173863401401802,1.223377055930644e-131,0.06722867500576346,0.05328568850247173,844,827,827,PLK1,transcriptional_discordant
5395,0.21667204913519242,2.00350745559729e-10,0.26399787957043225,1.1836279954247389e-14,0.20506704605457737,2.654035433724543e-09,844,827,827,PMS2,intermediate
5428,0.3084481667486456,4.633613642127475e-20,0.07048037012502195,0.04273390149315423,0.2522195965048726,1.8171947708783502e-13,844,827,827,POLG,post_transcriptional_discordant
545,0.20873767896298392,9.19673687247881e-10,0.056082226903962515,0.10704470246522209,0.014488999233001402,0.677365683974883,844,827,827,ATR,intermediate
546,0.10782678480815666,0.0017065306459059131,0.17771221898740383,2.6917051988618837e-07,0.14339576762426143,3.48991056657717e-05,844,827,827,ATRX,intermediate
5460,0.25618638656863046,4.089996612869208e-14,-0.0538712354027196,0.12162499560834211,0.016021467667490585,0.6454647388519559,844,827,827,POU5F1,intermediate
54658,0.012356032194066922,0.7200102083789154,0.41613223358359186,5.713862946693014e-36,0.04062570918153323,0.24320515446669141,844,827,827,UGT1A1,transcriptional_discordant
5479,0.23383084977361687,6.040479722432594e-12,0.03678806828256447,0.2906510980730111,0.02169908606859223,0.5331903391790123,844,827,827,PPIB,intermediate
55120,0.14096997133401393,3.958566896431375e-05,0.08590178827632969,0.013467459990401724,-0.08444097094510433,0.015141087765049278,844,827,827,UVSSA,mixed_discordant
55215,0.34941195431680105,1.2159307289672076e-25,0.09856883808408569,0.004152626101506217,0.03891455214883091,0.25877750218832196,844,844,844,ERRFI1,post_transcriptional_discordant
55352,0.5017308981383504,5.185311246529982e-55,0.07520234303799869,0.0305849611896003,0.029216904156615795,0.401403906771963,844,827,827,LSM14A,post_transcriptional_discordant
5562,0.08905814921829167,0.009636713209886284,0.3228369850974607,6.336806882677833e-22,-0.010732374788914915,0.7555418806883845,844,844,844,PRKAA1,transcriptional_discordant
55626,0.2562986090614122,3.983682236441878e-14,0.07471009820164894,0.031694942697654445,0.05049724177062848,0.14680516933473242,844,827,827,AMBRA1,intermediate
5563,0.09743619417109696,0.004607969079779323,-0.003938133865646742,0.9099667740959846,0.03615059312069768,0.29909711023416363,844,827,827,PRKAA2,mixed_discordant
5566,0.2676776980686239,2.5792358423354247e-15,0.13956817798246113,5.6420318961230426e-05,0.07396741347208143,0.03343483383930298,844,827,827,PRKACA,intermediate
55669,0.38635255607574226,1.9587461842811085e-31,0.24678911738586035,6.112368886933871e-13,0.27240610122382247,1.5466578108890085e-15,844,827,827,MFN1,intermediate
5578,0.018365847786187,0.5941631208224097,0.3222408481189982,1.9506963410892388e-21,-0.017678124343398334,0.6116979151199379,844,827,827,PRKCA,transcriptional_discordant
5579,-0.15229909494506247,8.832819398216477e-06,0.13601135663632768,7.372400701875743e-05,-0.009187298711926122,0.7898414537371083,844,844,844,PRKCB,mixed_discordant
558,-0.0007802710091860017,0.981941751912641,0.45617752687060287,4.357557563191953e-38,-0.020125973175126693,0.590820181239274,844,716,716,AXL,transcriptional_discordant
5594,0.3541778703480172,2.3957002214664148e-26,0.11449672074146754,0.000861138335057597,0.19019849371332403,2.5723354152257393e-08,844,844,844,MAPK1,post_transcriptional_discordant
5599,0.27083136317884227,1.179716746523546e-15,0.006136074772168168,0.8601418574231826,0.025351732406244793,0.46657106263265236,844,827,827,MAPK7,intermediate
5601,0.3371841166292109,6.922740085840922e-24,0.5546851834309259,2.912741212824195e-69,0.22545868916465947,3.455197192092503e-11,844,844,844,MAPK9,concordant
5604,0.3595232492145114,3.747327448105904e-27,0.3568796200839711,9.421466674863069e-27,0.0796563181963479,0.020645873485450796,844,844,844,MAP2K1,concordant
5605,0.263604933192311,6.975951962081831e-15,0.23157416127931332,1.5698742408701658e-11,0.10930712725569958,0.0016433868057767395,844,827,827,MAP2K2,intermediate
56339,0.269093919076709,1.8175635641216713e-15,0.2786916542743769,3.2227767272383086e-16,0.2100313054041008,1.0672257977530176e-09,844,827,827,METTL3,intermediate
56616,0.14121532160065436,3.836526318844246e-05,0.054967544700899304,0.11054701887528348,0.25282262864042493,8.95372513034327e-14,844,844,844,DIABLO,mixed_discordant
56943,0.6393341515046328,3.539252670588152e-98,0.36387363825641056,7.752795313832944e-24,0.2505965477273894,1.0272834765234908e-11,844,716,716,ENY2,concordant
57111,0.3520552411534269,4.955960425910833e-26,0.4912159764060613,1.8090019169589937e-52,0.1762643173703265,2.5555017467447866e-07,844,844,844,RAB25,concordant
572,0.1445835124130384,2.482976196339691e-05,0.06431324060258423,0.06182172852462776,0.05568546379235827,0.10596183211578421,844,844,844,BAD,mixed_discordant
5727,0.05149158240838222,0.1349949830520033,-0.011102254542211613,0.7498772752110019,0.015026594961338843,0.6661050904835994,844,827,827,PTCH1,mixed_discordant
5728,0.2662836660021508,3.63271339879673e-15,0.4192083270887755,3.008528139299573e-37,0.21184190220056098,5.102413532615256e-10,844,844,844,PTEN,intermediate
5743,-0.029768599016555645,0.3877321313319407,0.44874602882653875,3.2093585397048364e-42,0.04761982064031899,0.17126919544477798,844,827,827,PTGS2,transcriptional_discordant
5747,0.5721364141160138,1.52241309952221e-74,0.03373466218152021,0.3325768169531696,-0.016071223258482613,0.6444394278335188,844,827,827,PTK2,post_transcriptional_discordant
57578,0.0029346350030591793,0.9321581192423873,-0.018087755767793888,0.5997613063963754,0.05214139653509083,0.13013246490731104,844,844,844,PREX1,mixed_discordant
578,0.2721730278420861,8.431265446344261e-16,0.03785589752637913,0.27196823934824543,0.09440157237547966,0.006058638827359199,844,844,844,BAK1,intermediate
5781,0.2268906522691379,2.576442912759439e-11,0.0565316008761554,0.1042576396078403,0.04751107274217106,0.172250191178577,844,827,827,PTPN11,intermediate
5788,-0.09139507484619827,0.007888449089607024,0.4642965205198491,1.8976382130082976e-45,-0.11695553014898459,0.0007521041976605964,844,827,827,PTPRC,transcriptional_discordant
581,0.17787632446342055,1.9770656018150093e-07,0.1856744549730357,5.5267248628195633e-08,0.10967171363348674,0.0014175403378616784,844,844,844,BAX,intermediate
5829,0.18169571626271622,1.0663180478057137e-07,0.30296483899764914,2.23717622107428e-19,0.1287763661853084,0.00017595201117575124,844,844,844,PXN,intermediate
58529,0.01881229883584197,0.5852259984364353,-0.02279756156574539,0.5083482570373778,0.08579745399557741,0.012650306225107537,844,844,844,RRAGC,mixed_discordant
58531,-0.012536705262940151,0.7160918746350408,-0.03773040158352966,0.2735618397638114,0.013494090276887537,0.695455190255178,844,844,844,COG3,mixed_discordant
5889,0.5039447645896293,1.4724594257465829e-55,-0.04304945643956591,0.21152442525705212,-0.0026073182520947764,0.9397096190535839,844,844,844,RAD51,post_transcriptional_discordant
5894,0.21359687188885768,3.642316335817541e-10,0.27319234959601285,6.523982814162007e-16,0.28699353778399384,1.8185572605847225e-17,844,844,844,RAF1,intermediate
5925,0.31273522364844814,1.3218129821789525e-20,0.2519170047151109,1.1034936610572245e-13,0.10944641848504257,0.0014502408197504188,844,844,844,RB1,intermediate
5932,0.20969511422672438,7.67609209627015e-10,0.2995713593241919,1.309392775350644e-18,0.017505770961050812,0.6151743901185737,844,827,827,RBBP8,intermediate
595,0.4401047710643108,2.6936614441346287e-41,0.37770937666293747,5.193676749219136e-30,0.243195743959825,7.917415232016451e-13,844,844,844,CCND1,concordant
596,0.22797790669401524,2.0590842888676937e-11,0.8054529563229347,1.7178639617213319e-193,0.21115961762042207,5.81232360254141e-10,844,844,844,BCL2,intermediate
597,-0.02872083558323111,0.40466215408724054,0.057063349059338186,0.09758435686879288,-0.016473317929159778,0.6327208972719913,844,844,844,BCL2A1,mixed_discordant
5970,0.3352976063574492,1.2711291717526218e-23,0.08550294858476698,0.012959712764628472,0.07254608665375614,0.035096858275214145,844,844,844,RELA,post_transcriptional_discordant
598,0.33908259659394213,3.739746123290141e-24,0.23577295493891998,3.991518440737743e-12,0.16952830288181592,7.282254107499728e-07,844,844,844,BCL2L1,intermediate
60,0.19347657061343942,1.46075799938441e-08,0.3083004852336486,1.1416815577162792e-19,0.03773580363242702,0.2783931232098083,844,827,827,ACTB,intermediate
6009,0.38571640607877744,2.501554364425395e-31,0.016815899819127622,0.6291754389553873,0.07420952398651397,0.03285888921191259,844,827,827,RHEB,post_transcriptional_discordant
6118,0.3334251253651907,2.3138449576412396e-23,0.3498517120703857,3.210962603932903e-25,0.06676140569463283,0.054967145678533245,844,827,827,RPA2,concordant
6194,0.39065122035020095,3.6981824705460327e-32,-0.020383506503821612,0.5542799901333325,0.08191134910915002,0.017306251394020346,844,844,844,RPS6,post_transcriptional_discordant
6195,0.255965622674862,4.307329423226969e-14,0.5870804563418031,2.5176159198473403e-79,0.17468563489263697,3.278269942879907e-07,844,844,844,RPS6KA1,intermediate
6198,0.6797390057549519,1.779183274376505e-115,0.05209640316583669,0.13046471405646237,0.05033012317922448,0.14403369930398366,844,844,844,RPS6KB1,post_transcriptional_discordant
6240,0.35001838754972314,9.904014694880799e-26,0.11590307858426113,0.0008398559994584432,0.08575346916704621,0.013629603414766397,844,827,827,RRM1,post_transcriptional_discordant
6241,0.28194532065308636,6.89600479562611e-17,0.592534299290407,1.5634773113154115e-79,0.23239312273921583,1.3257206948793809e-11,844,827,827,RRM2,intermediate
6275,0.02630472352349429,0.4453466084324552,0.2975538556077679,2.2744094228219278e-18,-0.0034490885656291922,0.9211082533061995,844,827,827,S100A4,intermediate
6319,0.12321008641415718,0.0003334371780101162,0.18878742618980804,3.2718603600470225e-08,0.02971697313651289,0.38855608506772005,844,844,844,SCD,intermediate
637,0.2640134030079906,6.31830036707877e-15,0.027750843031355315,0.42072228856051064,0.01669859284210469,0.6280758049465633,844,844,844,BID,intermediate
6389,0.4080448056515913,3.3654572933603035e-35,0.16489769223280717,1.86467024152912e-06,0.08163365199872488,0.018876676437380526,844,827,827,SDHA,intermediate
6422,-0.028341399299732,0.41090041823815626,0.4035074228814014,9.959105579752442e-34,0.07882783628873033,0.02339024637181667,844,827,827,SFRP1,transcriptional_discordant
6426,0.22938444416980133,1.5381658346285544e-11,0.1402659569559793,4.329496783727884e-05,0.04854591192791845,0.1588112602892636,844,844,844,SRSF1,intermediate
6446,0.07414142348086572,0.03126329168776855,0.26559720059459946,8.081624683532418e-15,-0.00010334368760849671,0.9976323432029549,844,827,827,SGK1,intermediate
6464,0.204602446745974,1.987733143703888e-09,0.08361232943357955,0.015109901403188615,0.07798570850020417,0.023469188349257607,844,844,844,SHC1,intermediate
6490,0.2012532538625253,3.6674600374513286e-09,0.03684112414322428,0.2899554440378751,-0.05093480916502671,0.14333122318206354,844,827,827,PMEL,intermediate
6509,-0.06402945758740558,0.06298257376093504,-0.004415089831269699,0.9061200232205108,0.07954277636217068,0.03333098463945909,844,716,716,SLC1A5,mixed_discordant
6566,0.07846428538631467,0.022628085755472975,0.16849516086072058,1.0987702810520913e-06,0.09131907072463527,0.00859799785743116,844,827,827,SLC16A3,intermediate
6610,0.4947237347463866,2.624440386979843e-53,-0.030170996902287243,0.38619924505458836,0.05833204039643061,0.09366373496758286,844,827,827,SIRPA,post_transcriptional_discordant
6615,0.09858921837723025,0.004144819866044092,0.19463394791361013,1.1934050890910148e-08,0.0599063960842377,0.0819706972676762,844,844,844,SNAI1,intermediate
6647,0.35000670439670284,9.94327868987089e-26,0.0916015369428796,0.008393919779164366,-0.005759017673583905,0.868655565297768,844,827,827,SOD1,post_transcriptional_discordant
6657,0.11204570122733998,0.0011195327577605276,0.3331862246362063,6.85694469216673e-23,0.030505077500038894,0.3812482871729915,843,827,826,SOX2,transcriptional_discordant
6714,0.3497025253619045,1.102153904701309e-25,0.5751422950928984,1.7397657556981483e-75,0.3326385583339443,2.972199121411721e-23,844,844,844,SRC,concordant
673,0.2595480117153744,1.8479068121425422e-14,0.4168580195146049,8.243719962312739e-37,0.24602237866764676,4.215217135329084e-13,844,844,844,BRAF,intermediate
675,0.29088103273427157,6.395591329045612e-18,0.022006883135034842,0.5231699404818086,-0.0383913126995344,0.26524066122745327,844,844,844,BRCA2,intermediate
6774,0.26202104309068663,1.022469376299531e-14,0.44708873400949456,6.930006269706592e-42,0.31944175791678253,4.493536938546629e-21,844,827,827,STAT3,intermediate
6776,0.1286667982139471,0.00017822471672641617,0.43608096579349404,1.7061008895497459e-40,0.1567960251987035,4.722015087610173e-06,844,844,844,STAT5A,transcriptional_discordant
6790,0.4683480830642274,3.0968506515051787e-47,0.5992889967765858,8.969696295193203e-82,0.32515638055142715,8.102984085279159e-22,844,827,827,AURKA,concordant
6794,0.22437557509741582,4.3082901466412176e-11,0.23050446735537644,1.2176961558530365e-11,0.07581689220747603,0.027628998335898235,844,844,844,STK11,intermediate
6850,0.12838107102767485,0.00018428168521867388,0.515566353403605,1.7027734808056085e-58,0.12787764698222523,0.0001954259960709994,844,844,844,SYK,transcriptional_discordant
7019,0.3550743954755974,1.7594242612664648e-26,0.25303184720969135,1.5118959403309704e-13,0.27777209173681083,4.0642965632174896e-16,844,827,827,TFAM,intermediate
7026,0.08463576255234007,0.013909925022560762,0.34592051080692227,1.1719929147952315e-24,0.035894887695333194,0.30253048460890847,844,827,827,NR2F2,transcriptional_discordant
7037,0.26007803103603677,1.6286282677795834e-14,0.28925047548532606,9.933438795601346e-18,0.21178106137317976,5.162121836343879e-10,844,844,844,TFRC,intermediate
7052,0.10247734339014505,0.002877062679029153,0.3852539147626357,2.987415031800368e-31,0.13718173976057663,6.378004173795653e-05,844,844,844,TGM2,transcriptional_discordant
7157,0.2058953237282987,1.5647857942547633e-09,0.18644169854418202,4.860828835598677e-08,0.04477582510634484,0.1937597791016593,844,844,844,TP53,intermediate
7158,0.22875316696863193,1.7537117964625384e-11,0.3499973326759953,9.97488585308622e-26,0.22529621979463116,3.5717345058480396e-11,844,844,844,TP53BP1,intermediate
7248,0.19449595309906476,1.2225969938000373e-08,-0.12962472693260765,0.00015925378285822612,-0.01626300672073002,0.6370705392380303,844,844,844,TSC1,intermediate
7249,0.3619051205310989,1.6208018281922655e-27,0.13878214798751984,5.2218072388558174e-05,0.16440941072483803,1.5708605133437676e-06,844,844,844,TSC2,post_transcriptional_discordant
7267,0.23540928372742498,4.314732060434258e-12,0.03472763318684405,0.3185344978717217,-0.0049753057675724285,0.8863988823039227,844,827,827,TUFM,intermediate
7291,-0.016496320441904473,0.6322459256845515,0.03432706098758234,0.3241519524457183,-0.023147512155360202,0.5062108599387873,844,827,827,TWIST1,mixed_discordant
7301,0.01824527401617515,0.596587426055362,0.0645919919045277,0.06336228994790592,-0.012958029905498398,0.7098229179776101,844,827,827,TYRO3,mixed_discordant
7385,0.3925990898407113,1.723363448001869e-32,0.04018534925860875,0.24835553196534998,0.08715206794269123,0.01216690527718848,844,827,827,UQCRC2,post_transcriptional_discordant
7405,0.39148711588201296,2.666582403925944e-32,0.03669923479204203,0.29181836603198114,0.042740505974741695,0.21951578393963436,844,827,827,UVRAG,post_transcriptional_discordant
7408,0.22697077105740618,2.5343355093086002e-11,0.37125029592765163,2.0110931404340846e-28,0.12014617580772743,0.0005353011633498089,844,827,827,VASP,intermediate
7409,-0.09382780005249938,0.00637514883655617,0.4621896499777498,5.3137898678576503e-45,0.016478843602311496,0.6360651689875183,844,827,827,VAV1,transcriptional_discordant
7414,0.2176170291441384,1.6643221639557416e-10,0.3942303657691869,3.844705322379851e-32,0.11828234632547117,0.0006535846854179541,844,827,827,VCL,intermediate
7416,0.34073910728819823,2.177559854408755e-24,0.08023478956892972,0.021021848161648763,0.04689629380311116,0.17787503585772646,844,827,827,VDAC1,post_transcriptional_discordant
7428,0.30321731657146067,2.0822540436756643e-19,0.2587197779162648,4.0944666436039356e-14,0.12142473659297093,0.0004660268928031545,844,827,827,VHL,intermediate
7465,0.2903605241648727,7.363037960360314e-18,0.3602167700779423,9.670904444063621e-27,0.20435196774438902,3.0205669650848105e-09,844,827,827,WEE1,intermediate
7494,0.08947635913084237,0.009300554108170907,-0.02615826941076587,0.44788532949668486,0.028406924741037932,0.4098190689315095,844,844,844,XBP1,mixed_discordant
7507,0.19438365515438583,1.246862940212012e-08,0.3205121328381792,3.2693189278747896e-21,0.017243700182834977,0.6204770677548205,844,827,827,XPA,intermediate
7515,0.25029912527614495,1.599666882035076e-13,0.3672889135354222,2.374558419224678e-28,0.14606212832985077,2.044938481965726e-05,844,844,844,XRCC1,intermediate
7520,0.2578731254412577,2.7492676654673926e-14,0.0397396354299792,0.2488087588683451,0.09845621731374293,0.004196003672149271,844,844,844,XRCC5,intermediate
7529,0.4704445079222468,1.0652794567110675e-47,-0.04255897755735543,0.21677954603141783,-0.02046540405921554,0.5526891339029044,844,844,844,YWHAB,post_transcriptional_discordant
7531,0.4977592224662422,4.848528371267818e-54,0.12907335851124963,0.00016992772225724574,0.13773512688279696,5.9532802584567285e-05,844,844,844,YWHAE,post_transcriptional_discordant
7534,0.6302960764802045,1.1737668410346287e-94,0.5560356040740482,1.1660052273352106e-69,0.4255550377827455,1.899980845798055e-38,844,844,844,YWHAZ,concordant
7535,-0.0077791985148201286,0.8214602368401818,0.6240692458590981,1.7942941382699355e-90,0.005797135267839228,0.8677941862994097,844,827,827,ZAP70,transcriptional_discordant
7706,0.023462390355721424,0.49605797196973456,0.05028162740108129,0.1485404495321847,0.22191347756677726,1.0989662331222975e-10,844,827,827,TRIM25,mixed_discordant
780,0.18222160038806523,9.78406913561811e-08,0.41395204266110086,1.41533872962057e-35,0.18212416501185108,1.337005758570402e-07,844,827,827,DDR1,intermediate
7846,0.05675013409511843,0.0994407151307719,0.056512823240782314,0.10437293707812244,0.017436838763736945,0.6165672194605897,844,827,827,TUBA1A,mixed_discordant
7849,-0.009426699652102563,0.7844983738244529,-0.037130178745162036,0.28618510105578,0.0015536981291184322,0.9644157111653124,844,827,827,PAX8,mixed_discordant
79068,0.253916389843486,6.948687969904272e-14,0.27463474322371884,8.910311865489615e-16,0.3823424861148228,3.511643231635652e-30,844,827,827,FTO,intermediate
80231,-0.028013660865462288,0.4163343330972587,-0.006363214244082278,0.8550209489617192,0.01586537303893735,0.6486857335154657,844,827,827,BAAT1,mixed_discordant
80326,0.07267610455654785,0.03477009960737392,0.0020051505049467205,0.954086230654874,-0.028471109729351064,0.4135351603650635,844,827,827,UBQLN4,mixed_discordant
81620,0.423038961918771,5.719853846666185e-38,-0.017860780846979514,0.6080231269779626,-0.029082413309700822,0.40357566423762825,844,827,827,CDT1,post_transcriptional_discordant
821,0.3174650160264877,3.2339308777047355e-21,0.4109978664215854,4.7865849681262186e-35,0.27120779038033493,2.076152606950402e-15,844,827,827,CANX,concordant
8289,0.17097427694853246,5.83610398771389e-07,0.2850020459006002,3.08672331099202e-17,0.1957434708135098,9.82028351880764e-09,844,844,844,ARID1A,intermediate
8290,0.11377476472763429,0.0009289460167844342,0.033095308067566304,0.341826392821767,-0.05041679271001935,0.1474508103684128,844,827,827,H3C1,mixed_discordant
8314,0.2899399306504639,8.248928147762868e-18,0.10637887991771168,0.001970187694983836,0.07064102589530255,0.040192753467735945,844,844,844,BAP1,intermediate
8345,0.043906600974911184,0.20256259553341166,-0.11275379916303424,0.0011622420700111746,-0.10652878279540831,0.0021577641578676863,844,827,827,H2BC11,mixed_discordant
83481,0.32024632085238364,1.3964625862953312e-21,0.4478824269601728,7.07902115882249e-43,0.16976734516325304,7.021464533308577e-07,844,844,844,EPPK1,concordant
836,0.33988307315769883,2.8808605195474425e-24,0.08915331358353082,0.009559283476459476,0.010635391760923539,0.7576815223591437,844,844,844,CASP3,post_transcriptional_discordant
8408,0.24753909866529933,2.9957012234560945e-13,0.16656189806169705,1.4620104331128476e-06,0.02121481982806537,0.5423698443480182,844,827,827,ULK1,intermediate
841,0.14394924882323235,2.6969938949679745e-05,0.016163538826162675,0.6425388739473585,-0.058899265106814216,0.09051073646281373,844,827,827,CASP8,mixed_discordant
842,0.25629499443713544,3.9870638947418965e-14,-0.1507697349950377,1.088559394061192e-05,0.02009155922625746,0.559969182219095,844,844,844,CASP9,intermediate
84335,0.305650857158814,1.0388687138592324e-19,0.08727405494251245,0.012046166064432576,0.04255187188011617,0.2215591048856004,844,827,827,AKT1S1,post_transcriptional_discordant
84557,0.05602184412733686,0.10407155776185256,0.14167942663654406,4.335336006097817e-05,-0.04925732975091052,0.15725004945284307,843,827,826,MAP1LC3A,mixed_discordant
84816,0.66101750384419,3.98525066236839e-107,0.009281488440811626,0.7877380839944361,0.006037446673157975,0.8609699393940743,844,844,844,C12orf5,post_transcriptional_discordant
84971,0.32235217829064744,7.350928794976972e-22,0.08198284633144316,0.018371964763144125,-0.0791432898660242,0.022840009655369763,844,827,827,UBAC1,post_transcriptional_discordant
8505,0.34163320007406484,1.6240817484649444e-24,0.18145313076828312,1.488799798671568e-07,0.23866340365853653,3.5573611780140365e-12,844,827,827,PARG,intermediate
8569,0.2220858816655878,6.843511230894862e-11,0.22841195030465777,2.997263226772966e-11,0.27271255588326293,1.434141252585795e-15,844,827,827,MKNK1,intermediate
857,-0.08343597604453108,0.015325623173872104,0.47447298812216665,1.342162129252686e-48,-0.07244261777220955,0.03535876079373266,844,844,844,CAV1,transcriptional_discordant
8660,0.2269181967171027,2.5618900530808956e-11,0.7124356998043562,4.834931679202003e-129,0.24479132912915852,9.481068459087302e-13,844,827,827,IRS2,intermediate
8678,0.3839220423455847,4.9727532018426445e-31,-0.03423961964880089,0.32044905701746185,0.041461529415934145,0.22887600832081725,844,844,844,BECN1,post_transcriptional_discordant
8682,0.23067804401799033,1.174267476237656e-11,0.4313081741373943,1.475747674003451e-39,0.04894869160364887,0.15537903657359678,844,844,844,PEA15,intermediate
8737,0.22966053618555213,1.4522480627544674e-11,0.2131777618378631,5.920703462615294e-10,0.21256272959708625,6.648187796630241e-10,844,827,827,RIPK1,intermediate
8766,0.40089629378964275,6.291309205941563e-34,0.11855667607772863,0.0005578003487658538,-0.0241332563798069,0.48381834291425874,844,844,844,RAB11A,post_transcriptional_discordant
8805,0.30718667419146256,6.675986796010453e-20,0.054756931106340806,0.11560836829769137,0.11910550238281503,0.000598632829775689,844,827,827,TRIM24,post_transcriptional_discordant
8821,0.16851688413051494,8.492482190769265e-07,0.7242787133126354,4.25130807615733e-138,0.15412657971478028,6.8627402336351935e-06,844,844,844,INPP4B,intermediate
8878,0.3225598569936299,6.898243946251994e-22,0.44732157355694935,9.232295419551522e-43,0.22009694182484546,1.0187814509741004e-10,844,844,844,SQSTM1,concordant
890,0.22879487434893608,1.73860322771874e-11,0.18637497453687035,6.702660596376758e-08,0.03062289594634927,0.3791218356577564,844,827,827,CDC6,intermediate
891,0.1316350881841692,0.00012543508787465606,0.7195017563275461,1.839675794932531e-135,-0.04200858084344522,0.2227875552550372,844,844,844,CCNB1,transcriptional_discordant
896,0.32988957538572233,7.090119099895334e-23,0.16829794552450514,1.131424119362096e-06,0.1375016017567367,7.275438531235182e-05,844,827,827,CCND3,intermediate
898,0.4327194762281976,7.825247172953223e-40,0.7956297757537223,1.7751580108426726e-185,0.3975916472708346,2.3780914824757296e-33,844,844,844,CCNE1,concordant
9055,0.3270524711052162,1.723125834697532e-22,0.029352902882207467,0.3992149364688072,-0.016247582989593987,0.6408106368845774,844,827,827,PRC1,post_transcriptional_discordant
9077,0.007109846310830906,0.8365960620755448,0.07881109219711524,0.022035028135547412,-0.0395613866833254,0.25093934852371785,844,844,844,DIRAS3,mixed_discordant
9088,0.2081944970441972,1.0185890473654812e-09,0.4187462768188578,1.908837425339894e-36,0.062186237399966114,0.07388051571088147,844,827,827,PKMYT1,intermediate
915,-0.021904382748664162,0.5251074493802085,-0.018571251306768073,0.5900435840067859,0.07574423395771143,0.027778706212058815,844,844,844,CCNE2,mixed_discordant
91607,-0.019101752072526415,0.5794651996844471,0.1391861183011892,5.915166163101236e-05,-0.01993910776649165,0.5669218781511165,844,827,827,SLFN11,mixed_discordant
920,-0.034343551058816146,0.31898149339786486,0.5743026238175952,9.692192999597432e-74,0.0006106736200599538,0.9860098498272796,844,827,827,CD4,transcriptional_discordant
9212,0.22395384360570925,4.693385821926092e-11,0.36423275410261857,2.4033443827679876e-27,0.07948834298918417,0.022251031114231917,844,827,827,AURKB,intermediate
931,-0.048493099346138324,0.15926550943437784,0.16377743644340492,1.7244804725238698e-06,-0.05182591957791465,0.13247593779837596,844,844,844,MS4A1,intermediate
9313,0.11029697942996383,0.0013303080580546272,0.1964762223680202,1.2174782925136568e-08,0.12836172240069044,0.0002146552292546803,844,827,827,TRIP13,intermediate
94,-0.06937019741265898,0.04392966005238836,0.08633945794157372,0.012097901375011842,-0.0765327229603895,0.026190830956145907,844,844,844,ACVRL1,mixed_discordant
94025,0.06637526180502182,0.05390727689015911,-0.08126046625834328,0.01942940377106787,0.021745637680511663,0.5323120795397411,844,827,827,CD276,mixed_discordant
