term,count_discordant,count_concordant,freq_discordant,freq_concordant,fold_enrichment,fisher_pval,odds_ratio
protein localization to cell surface,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
Wnt-protein binding,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
cellular response to extracellular stimulus,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
regulation of mRNA metabolic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
protein processing,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
serine-type endopeptidase activity,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of cytokine production,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of cell cycle,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
cerebral cortex development,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
RNA polymerase II-specific DNA-binding transcription factor binding,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
sensory perception of pain,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
cellular response to growth factor stimulus,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
cardiac muscle cell differentiation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
histone binding,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
neuromuscular junction,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of smoothened signaling pathway,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
ATP synthesis coupled proton transport,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of macrophage proliferation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
platelet alpha granule lumen,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of proteolysis,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
purine ribonucleotide binding,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
protein N-terminus binding,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
cellular response to organic cyclic compound,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
negative regulation of signal transduction,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
protein monoubiquitination,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
small molecule metabolic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
regulation of RNA metabolic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
T cell differentiation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
interstrand cross-link repair,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
negative regulation of neuron projection development,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
regulation of epithelial cell proliferation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
necroptotic signaling pathway,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
carboxylic acid metabolic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
extrinsic apoptotic signaling pathway via death domain receptors,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
cytoplasmic vesicle membrane,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
negative regulation of cell growth,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
endomembrane system,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
fibroblast growth factor receptor binding,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
response to wounding,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
insulin-like growth factor I binding,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of fibroblast proliferation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
metanephric comma-shaped body morphogenesis,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
lateral plasma membrane,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of interleukin-8 production,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
decidualization,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
T cell homeostasis,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of endothelial cell chemotaxis,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
response to fluid shear stress,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
TOR signaling,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
negative regulation of protein catabolic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of insulin secretion,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
cellular response to copper ion,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
metalloendopeptidase activity,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
negative regulation of endothelial cell proliferation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
T cell differentiation in thymus,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
cellular iron ion homeostasis,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
single-organism metabolic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
lactation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
IRE1-mediated unfolded protein response,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
neural crest cell development,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of lymphocyte activation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
negative regulation of cell adhesion mediated by integrin,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
canonical Wnt signaling pathway involved in regulation of cell proliferation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
GTPase binding,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
cellular response to estradiol stimulus,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
extrinsic component of membrane,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
regulation of cell-cell adhesion,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
leukocyte migration,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
negative regulation of endothelial cell apoptotic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
response to nicotine,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
p53 binding,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
osteoblast differentiation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
cell-cell adhesion via plasma-membrane adhesion molecules,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
signaling receptor activity,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
ciliary basal body-plasma membrane docking,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of macroautophagy,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of G2/M transition of mitotic cell cycle,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
BMP signaling pathway,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
stress-activated MAPK cascade,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
negative regulation of anoikis,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
fascia adherens,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
organelle localization,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of fat cell differentiation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
nucleobase-containing small molecule metabolic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
blood microparticle,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of macromolecule biosynthetic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
negative regulation of Wnt signaling pathway,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
mammary gland development,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
regulation of autophagy,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
negative regulation of cellular macromolecule biosynthetic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
lymphocyte costimulation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
carboxylic acid catabolic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
negative regulation of catalytic activity,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
erythrocyte differentiation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
cell cycle phase transition,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
"regulation of synaptic transmission, glutamatergic",2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of tyrosine phosphorylation of STAT protein,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
regulation of cytokine production,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
negative regulation of reactive oxygen species metabolic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
calmodulin binding,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
organic acid metabolic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
cellular response to glucocorticoid stimulus,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
cellular response to hormone stimulus,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
aggresome,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
viral entry into host cell,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
vagina development,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
hematopoietic progenitor cell differentiation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
nuclear membrane organization,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
ovulation cycle,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
establishment of mitotic spindle orientation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
organelle membrane,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
regulation of activated T cell proliferation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of fibroblast apoptotic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
neutrophil clearance,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
extrinsic apoptotic signaling pathway in absence of ligand,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
protein kinase C binding,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive thymic T cell selection,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
spleen development,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
mitochondrial ATP synthesis coupled proton transport,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
spindle pole,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
nucleosome assembly,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
protein-containing complex subunit organization,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
detection of muscle stretch,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
autophagosome membrane,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
cholesterol binding,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
inorganic anion transport,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
cell maturation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
pituitary gland development,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
response to endoplasmic reticulum stress,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
cytokine production,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
lysosome,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
regulation of neuron apoptotic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
regulation of cell adhesion,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
late endosome,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
lung development,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
peptidyl-tyrosine dephosphorylation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
supramolecular complex,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
cellular response to insulin stimulus,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
ATPase binding,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of peptidyl-tyrosine phosphorylation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
extracellular matrix structural constituent,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
mitophagy,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
chemotaxis,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
regulation of cell migration,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
Golgi lumen,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
negative regulation of focal adhesion assembly,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
negative regulation of smooth muscle cell migration,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
neuron fate commitment,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
negative regulation of myotube differentiation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
negative regulation of osteoblast differentiation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
response to nutrient levels,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
translation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
beta-catenin binding,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
regulation of necroptotic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
magnesium ion binding,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
negative regulation of necroptotic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
intrinsic component of plasma membrane,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
regulation of lymphocyte activation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of proteasomal ubiquitin-dependent protein catabolic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of reactive oxygen species metabolic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
developmental process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
synapse assembly,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
clathrin-coated endocytic vesicle membrane,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of autophagy,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
regulation of organ growth,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of JUN kinase activity,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
stem cell population maintenance,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
defense response,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
response to morphine,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
anterograde trans-synaptic signaling,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
hippo signaling,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
endocardial cushion morphogenesis,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
immune effector process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
regulation of GTPase activity,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
cellular response to interleukin-1,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
regulation of smoothened signaling pathway,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
heart morphogenesis,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
muscle organ development,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
response to ethanol,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
sebaceous gland development,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of viral life cycle,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
regulation of mRNA catabolic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
cell fate specification,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
autophagy of mitochondrion,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
activation of phospholipase C activity,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
amyloid fibril formation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
I-kappaB kinase/NF-kappaB signaling,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
response to endogenous stimulus,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
integrin-mediated signaling pathway,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
humoral immune response,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
transmembrane transporter binding,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
hair follicle development,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
kidney development,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
central nervous system development,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of phosphatidylinositol 3-kinase activity,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
neuron development,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
regulation of phosphate metabolic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
insulin-like growth factor II binding,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
neuron projection development,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
platelet degranulation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of B cell differentiation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
negative regulation of lymphocyte activation,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
organelle localization by membrane tethering,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
regulation of cell adhesion mediated by integrin,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
mitochondrial proton-transporting ATP synthase complex,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
GDP binding,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
positive regulation of interleukin-6 production,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
membrane docking,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
response to glucocorticoid,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
head development,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
integral component of endoplasmic reticulum membrane,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
vasculature development,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
forebrain cell migration,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
negative regulation of DNA biosynthetic process,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
nuclear membrane disassembly,2,0,0.012048192771084338,0.0,inf,0.6549497847919655,inf
trans-Golgi network,20,5,0.12048192771084337,0.1282051282051282,0.9397590361445783,0.6698553498313367,0.9315068493150684
glutamatergic synapse,20,5,0.12048192771084337,0.1282051282051282,0.9397590361445783,0.6698553498313367,0.9315068493150684
RNA processing,16,4,0.0963855421686747,0.10256410256410256,0.9397590361445783,0.6763410291185346,0.9333333333333333
microtubule-based movement,16,4,0.0963855421686747,0.10256410256410256,0.9397590361445783,0.6763410291185346,0.9333333333333333
regulation of endocytosis,16,4,0.0963855421686747,0.10256410256410256,0.9397590361445783,0.6763410291185346,0.9333333333333333
negative regulation of cellular catabolic process,16,4,0.0963855421686747,0.10256410256410256,0.9397590361445783,0.6763410291185346,0.9333333333333333
epithelium development,16,4,0.0963855421686747,0.10256410256410256,0.9397590361445783,0.6763410291185346,0.9333333333333333
cytoplasmic region,16,4,0.0963855421686747,0.10256410256410256,0.9397590361445783,0.6763410291185346,0.9333333333333333
receptor complex,5,1,0.030120481927710843,0.02564102564102564,1.1746987951807228,0.6796387085176554,1.1801242236024845
cellular component assembly,5,1,0.030120481927710843,0.02564102564102564,1.1746987951807228,0.6796387085176554,1.1801242236024845
extracellular matrix organization,5,1,0.030120481927710843,0.02564102564102564,1.1746987951807228,0.6796387085176554,1.1801242236024845
ERBB signaling pathway,5,1,0.030120481927710843,0.02564102564102564,1.1746987951807228,0.6796387085176554,1.1801242236024845
cytoplasmic vesicle,5,1,0.030120481927710843,0.02564102564102564,1.1746987951807228,0.6796387085176554,1.1801242236024845
protein tyrosine kinase activity,5,1,0.030120481927710843,0.02564102564102564,1.1746987951807228,0.6796387085176554,1.1801242236024845
lipid metabolic process,5,1,0.030120481927710843,0.02564102564102564,1.1746987951807228,0.6796387085176554,1.1801242236024845
positive regulation of cell adhesion,5,1,0.030120481927710843,0.02564102564102564,1.1746987951807228,0.6796387085176554,1.1801242236024845
cellular localization,5,1,0.030120481927710843,0.02564102564102564,1.1746987951807228,0.6796387085176554,1.1801242236024845
regulation of macromolecule metabolic process,5,1,0.030120481927710843,0.02564102564102564,1.1746987951807228,0.6796387085176554,1.1801242236024845
post-translational protein modification,5,1,0.030120481927710843,0.02564102564102564,1.1746987951807228,0.6796387085176554,1.1801242236024845
membrane part,5,1,0.030120481927710843,0.02564102564102564,1.1746987951807228,0.6796387085176554,1.1801242236024845
positive regulation of kinase activity,5,1,0.030120481927710843,0.02564102564102564,1.1746987951807228,0.6796387085176554,1.1801242236024845
nuclear body,5,1,0.030120481927710843,0.02564102564102564,1.1746987951807228,0.6796387085176554,1.1801242236024845
peptidyl-tyrosine phosphorylation,5,1,0.030120481927710843,0.02564102564102564,1.1746987951807228,0.6796387085176554,1.1801242236024845
response to hypoxia,5,1,0.030120481927710843,0.02564102564102564,1.1746987951807228,0.6796387085176554,1.1801242236024845
response to toxic substance,5,1,0.030120481927710843,0.02564102564102564,1.1746987951807228,0.6796387085176554,1.1801242236024845
localization,5,1,0.030120481927710843,0.02564102564102564,1.1746987951807228,0.6796387085176554,1.1801242236024845
collagen-containing extracellular matrix,5,1,0.030120481927710843,0.02564102564102564,1.1746987951807228,0.6796387085176554,1.1801242236024845
single-organism process,5,1,0.030120481927710843,0.02564102564102564,1.1746987951807228,0.6796387085176554,1.1801242236024845
biosynthetic process,12,3,0.07228915662650602,0.07692307692307693,0.9397590361445782,0.6877673758065785,0.935064935064935
positive regulation of cellular process,23,6,0.13855421686746988,0.15384615384615385,0.9006024096385542,0.7018003104165764,0.8846153846153846
cell-cell junction,19,5,0.1144578313253012,0.1282051282051282,0.8927710843373494,0.7083190386250799,0.8789115646258503
enzyme binding,8,2,0.04819277108433735,0.05128205128205128,0.9397590361445783,0.7092576099213097,0.9367088607594937
Golgi apparatus,8,2,0.04819277108433735,0.05128205128205128,0.9397590361445783,0.7092576099213097,0.9367088607594937
positive regulation of gene expression,8,2,0.04819277108433735,0.05128205128205128,0.9397590361445783,0.7092576099213097,0.9367088607594937
"negative regulation of transcription, DNA-templated",8,2,0.04819277108433735,0.05128205128205128,0.9397590361445783,0.7092576099213097,0.9367088607594937
focal adhesion,8,2,0.04819277108433735,0.05128205128205128,0.9397590361445783,0.7092576099213097,0.9367088607594937
"regulation of transcription, DNA-templated",15,4,0.09036144578313253,0.10256410256410256,0.8810240963855422,0.7187248781902162,0.8692052980132451
cellular calcium ion homeostasis,15,4,0.09036144578313253,0.10256410256410256,0.8810240963855422,0.7187248781902162,0.8692052980132451
monocarboxylic acid metabolic process,15,4,0.09036144578313253,0.10256410256410256,0.8810240963855422,0.7187248781902162,0.8692052980132451
regulation of actin filament-based process,15,4,0.09036144578313253,0.10256410256410256,0.8810240963855422,0.7187248781902162,0.8692052980132451
protein kinase binding,15,4,0.09036144578313253,0.10256410256410256,0.8810240963855422,0.7187248781902162,0.8692052980132451
cellular biosynthetic process,11,3,0.06626506024096386,0.07692307692307693,0.8614457831325302,0.7358723884062028,0.8516129032258064
cell migration,11,3,0.06626506024096386,0.07692307692307693,0.8614457831325302,0.7358723884062028,0.8516129032258064
RNA biosynthetic process,11,3,0.06626506024096386,0.07692307692307693,0.8614457831325302,0.7358723884062028,0.8516129032258064
regulation of cellular process,22,6,0.13253012048192772,0.15384615384615385,0.8614457831325302,0.7362905483662896,0.8402777777777778
protein-containing complex binding,22,6,0.13253012048192772,0.15384615384615385,0.8614457831325302,0.7362905483662896,0.8402777777777778
autophagy,18,5,0.10843373493975904,0.1282051282051282,0.8457831325301206,0.7455590796615896,0.827027027027027
activation of cysteine-type endopeptidase activity involved in apoptotic process,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
neurotrophin TRK receptor signaling pathway,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
negative regulation of biological process,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
negative regulation of insulin receptor signaling pathway,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
axon guidance,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
cell communication,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
regulation of metabolic process,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
bounding membrane of organelle,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
positive regulation of angiogenesis,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
response to stimulus,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
positive regulation of blood vessel endothelial cell migration,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
nucleolus,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
regulation of hydrolase activity,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
response to estrogen,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
centrosome,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
regulation of macromolecule biosynthetic process,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
endocrine pancreas development,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
ribonucleotide binding,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
positive regulation of T cell activation,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
protein phosphatase binding,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
phosphatidylinositol-mediated signaling,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
negative regulation of cellular metabolic process,4,1,0.024096385542168676,0.02564102564102564,0.9397590361445783,0.7583404248813971,0.9382716049382716
negative regulation of macromolecule metabolic process,14,4,0.08433734939759036,0.10256410256410256,0.822289156626506,0.7596704941562801,0.805921052631579
cellular protein metabolic process,14,4,0.08433734939759036,0.10256410256410256,0.822289156626506,0.7596704941562801,0.805921052631579
extracellular exosome,25,7,0.15060240963855423,0.1794871794871795,0.8390705679862307,0.7612252348711304,0.8105369807497467
regulation of biological process,25,7,0.15060240963855423,0.1794871794871795,0.8390705679862307,0.7612252348711304,0.8105369807497467
